ticker,event,tournament,entry_ts,exit_ts,entry,exit,contracts,spread,reason,gross,fees,net
KXATPMATCH-26JUN29QUIDAR-QUI,KXATPMATCH-26JUN29QUIDAR,ATP,1782494040,1782748560,61.0,93.0,9,2.000000000000007,target,2.88,0.2,2.6799999999999997
KXATPMATCH-26JUN29HUMBER-HUM,KXATPMATCH-26JUN29HUMBER,ATP,1782579300,1782826920,72.0,33.0,7,2.0,stop,-2.73,0.21000000000000002,-2.94
KXATPMATCH-26JUN29KYPMCD-MCD,KXATPMATCH-26JUN29KYPMCD,ATP,1782594840,1782831780,73.0,34.0,7,2.0,stop,-2.73,0.21000000000000002,-2.94
KXWTAMATCH-26JUN29HADTIM-TIM,KXWTAMATCH-26JUN29HADTIM,WTA,1782669720,1782828480,73.0,94.0,7,1.0,target,1.47,0.13,1.3399999999999999
KXATPCHALLENGERMATCH-26JUN29BOUHAR-HAR,KXATPCHALLENGERMATCH-26JUN29BOUHAR,Challenger,1782748620,1782751380,63.0,94.0,8,2.0,target,2.48,0.18000000000000002,2.3
KXATPMATCH-26JUN29JACGAU-JAC,KXATPMATCH-26JUN29JACGAU,ATP,1782751500,1782828300,70.0,94.0,7,1.0,target,1.68,0.14,1.54
KXATPCHALLENGERMATCH-26JUN30CHAZAH-CHA,KXATPCHALLENGERMATCH-26JUN30CHAZAH,Challenger,1782827940,1782831180,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPCHALLENGERMATCH-26JUN30ROCBAS-ROC,KXATPCHALLENGERMATCH-26JUN30ROCBAS,Challenger,1782828360,1782836520,69.0,40.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUN30BONMON-MON,KXATPCHALLENGERMATCH-26JUN30BONMON,Challenger,1782828540,1782832320,67.0,98.0,8,2.0,target,2.48,0.15,2.33
KXATPCHALLENGERMATCH-26JUN30LAGCOU-LAG,KXATPCHALLENGERMATCH-26JUN30LAGCOU,Challenger,1782831240,1782833100,67.0,39.0,8,2.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUN30ROMCEC-ROM,KXATPCHALLENGERMATCH-26JUN30ROMCEC,Challenger,1782831840,1782833400,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXWTAMATCH-26JUN29RUSMCC-RUS,KXWTAMATCH-26JUN29RUSMCC,WTA,1782833100,1782835920,65.0,38.0,8,1.0,stop,-2.16,0.27,-2.43
KXWTAMATCH-26JUL01SINBAR-SIN,KXWTAMATCH-26JUL01SINBAR,WTA,1782833340,1782918840,65.0,38.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUN29HUMBER-HUM,KXATPMATCH-26JUN29HUMBER,ATP,1782833580,1782834600,64.0,25.0,8,2.0,stop,-3.12,0.24,-3.3600000000000003
KXATPCHALLENGERMATCH-26JUN30GOMMON-MON,KXATPCHALLENGERMATCH-26JUN30GOMMON,Challenger,1782834660,1782839880,76.0,98.0,7,1.0,target,1.54,0.09999999999999999,1.44
KXATPCHALLENGERMATCH-26JUN30VASWEH-WEH,KXATPCHALLENGERMATCH-26JUN30VASWEH,Challenger,1782836820,1782837540,75.0,44.0,7,1.0,stop,-2.17,0.23,-2.4
KXATPMATCH-26JUN29MENSAM-SAM,KXATPMATCH-26JUN29MENSAM,ATP,1782836880,1782837480,75.0,44.0,7,1.0,stop,-2.17,0.23,-2.4
KXWTAMATCH-26JUL02PAOGOL-PAO,KXWTAMATCH-26JUL02PAOGOL,WTA,1782838380,1783014240,63.0,37.0,8,2.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUN30OSOBER-OSO,KXATPCHALLENGERMATCH-26JUN30OSOBER,Challenger,1782840240,1782841500,72.0,98.0,7,2.0,target,1.82,0.11,1.71
KXATPCHALLENGERMATCH-26JUN30WOLHAR-WOL,KXATPCHALLENGERMATCH-26JUN30WOLHAR,Challenger,1782843060,1782847860,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUN30ANDMEL-MEL,KXATPCHALLENGERMATCH-26JUN30ANDMEL,Challenger,1782847860,1782850140,62.0,93.0,8,1.0,target,2.48,0.18000000000000002,2.3
KXWTAMATCH-26JUL02RAKSAK-SAK,KXWTAMATCH-26JUL02RAKSAK,WTA,1782848400,1783011420,66.0,39.0,8,2.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUL02FERVIR-VIR,KXATPMATCH-26JUL02FERVIR,ATP,1782851340,1782988260,62.0,36.0,8,3.000000000000007,stop,-2.08,0.27,-2.35
KXATPMATCH-26JUL01MOCQUI-QUI,KXATPMATCH-26JUL01MOCQUI,ATP,1782918900,1782919620,71.0,42.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL01RINERH-RIN,KXATPCHALLENGERMATCH-26JUL01RINERH,Challenger,1782919920,1782923640,69.0,100.0,7,3.0,settlement,2.17,0.11,2.06
KXATPMATCH-26JUL02BERFIL-FIL,KXATPMATCH-26JUL02BERFIL,ATP,1782923700,1783006560,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL02COUVAS-VAS,KXATPCHALLENGERMATCH-26JUL02COUVAS,Challenger,1782988320,1782995520,65.0,38.0,8,3.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUL02KHAHAN-KHA,KXATPMATCH-26JUL02KHAHAN,ATP,1782995580,1783010940,63.0,95.0,8,1.0,target,2.56,0.17,2.39
KXATPMATCH-26JUL02MENDIM-MEN,KXATPMATCH-26JUL02MENDIM,ATP,1783006620,1783014600,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXWTAMATCH-26JUL02MERTIM-TIM,KXWTAMATCH-26JUL02MERTIM,WTA,1783011000,1783012380,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXWTAMATCH-26JUL02CIRBIR-CIR,KXWTAMATCH-26JUL02CIRBIR,WTA,1783011480,1783016580,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXWTAMATCH-26JUL03ALEJOV-JOV,KXWTAMATCH-26JUL03ALEJOV,WTA,1783012500,1783088700,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPMATCH-26JUL02TIACHO-TIA,KXATPMATCH-26JUL02TIACHO,ATP,1783014360,1783020240,71.0,98.0,7,1.0,target,1.8900000000000001,0.12,1.77
KXATPMATCH-26JUL03HURPAU-PAU,KXATPMATCH-26JUL03HURPAU,ATP,1783014720,1783095180,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPMATCH-26JUL02MENDIM-MEN,KXATPMATCH-26JUL02MENDIM,ATP,1783016640,1783019760,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXWTAMATCH-26JUL03BARKRE-KRE,KXWTAMATCH-26JUL03BARKRE,WTA,1783019820,1783099800,66.0,98.0,8,1.0,target,2.56,0.15,2.41
KXATPCHALLENGERMATCH-26JUL03BASCEC-CEC,KXATPCHALLENGERMATCH-26JUL03BASCEC,Challenger,1783030860,1783080480,67.0,98.0,8,3.0,target,2.48,0.15,2.33
KXATPCHALLENGERMATCH-26JUL03KENWAT-WAT,KXATPCHALLENGERMATCH-26JUL03KENWAT,Challenger,1783081020,1783088760,65.0,98.0,8,2.0,target,2.64,0.15,2.49
KXATPCHALLENGERMATCH-26JUL03HARSHI-SHI,KXATPCHALLENGERMATCH-26JUL03HARSHI,Challenger,1783088760,1783127160,66.0,98.0,8,1.0,target,2.56,0.15,2.41
KXWTAMATCH-26JUL04ANIKEY-KEY,KXWTAMATCH-26JUL04ANIKEY,WTA,1783088880,1783180200,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXWTAMATCH-26JUL05PEGJOV-PEG,KXWTAMATCH-26JUL05PEGJOV,WTA,1783096440,1783256040,69.0,40.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL03MELPAC-PAC,KXATPCHALLENGERMATCH-26JUL03MELPAC,Challenger,1783100040,1783100220,51.0,30.0,10,1.0,stop,-2.1,0.32999999999999996,-2.43
KXATPCHALLENGERMATCH-26JUL03WINMAN-WIN,KXATPCHALLENGERMATCH-26JUL03WINMAN,Challenger,1783100760,1783132500,66.0,98.0,8,1.0,target,2.56,0.15,2.41
KXWTAMATCH-26JUL05SABOSA-SAB,KXWTAMATCH-26JUL05SABOSA,WTA,1783129380,1783270320,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL04KASPIR-PIR,KXATPCHALLENGERMATCH-26JUL04KASPIR,Challenger,1783134240,1783166640,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPMATCH-26JUL04KHACOB-KHA,KXATPMATCH-26JUL04KHACOB,ATP,1783166700,1783175700,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXWTAMATCH-26JUL05MUCKRE-MUC,KXWTAMATCH-26JUL05MUCKRE,WTA,1783175820,1783261020,61.0,93.0,9,1.0,target,2.88,0.2,2.6799999999999997
KXWTAMATCH-26JUL04CIRNOS-NOS,KXWTAMATCH-26JUL04CIRNOS,WTA,1783180260,1783181520,84.0,49.0,6,1.0,stop,-2.0999999999999996,0.16999999999999998,-2.2699999999999996
KXWTAMATCH-26JUL04ANIKEY-KEY,KXWTAMATCH-26JUL04ANIKEY,WTA,1783182000,1783183920,61.0,93.0,9,1.0,target,2.88,0.2,2.6799999999999997
KXATPMATCH-26JUL04TIABUB-TIA,KXATPMATCH-26JUL04TIABUB,ATP,1783185720,1783190880,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL04HERPDA-PDA,KXATPCHALLENGERMATCH-26JUL04HERPDA,Challenger,1783191420,1783194780,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPMATCH-26JUL04DIMBER-DIM,KXATPMATCH-26JUL04DIMBER,ATP,1783195440,1783196520,73.0,43.0,7,1.0,stop,-2.1,0.23,-2.33
KXATPMATCH-26JUL04DIMBER-DIM,KXATPMATCH-26JUL04DIMBER,ATP,1783197540,1783198440,86.0,97.0,6,2.0,target,0.66,0.08,0.5800000000000001
KXATPCHALLENGERMATCH-26JUL05DIACEC-DIA,KXATPCHALLENGERMATCH-26JUL05DIACEC,Challenger,1783200060,1783247160,68.0,29.0,8,3.0,stop,-3.12,0.25,-3.37
KXATPMATCH-26JUL06FRIBUB-FRI,KXATPMATCH-26JUL06FRIBUB,ATP,1783247460,1783363560,67.0,98.0,8,1.0,target,2.48,0.15,2.33
KXATPCHALLENGERMATCH-26JUL05PDACAS-PDA,KXATPCHALLENGERMATCH-26JUL05PDACAS,Challenger,1783256340,1783272000,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL05RAMNEU-NEU,KXATPCHALLENGERMATCH-26JUL05RAMNEU,Challenger,1783261080,1783262820,64.0,98.0,8,3.0,target,2.72,0.15,2.5700000000000003
KXWTAMATCH-26JUL05MUCKRE-MUC,KXWTAMATCH-26JUL05MUCKRE,WTA,1783262940,1783265220,63.0,97.0,8,1.0,target,2.72,0.16,2.56
KXATPCHALLENGERMATCH-26JUL05PRICOU-COU,KXATPCHALLENGERMATCH-26JUL05PRICOU,Challenger,1783265700,1783267020,69.0,95.0,7,1.0,target,1.82,0.14,1.6800000000000002
KXATPMATCH-26JUL05AUGDAV-DAV,KXATPMATCH-26JUL05AUGDAV,ATP,1783267080,1783270140,65.0,38.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL05CIZCAZ-CIZ,KXATPCHALLENGERMATCH-26JUL05CIZCAZ,Challenger,1783270200,1783271940,64.0,97.0,8,1.0,target,2.64,0.15,2.49
KXATPCHALLENGERMATCH-26JUL05BINPOL-BIN,KXATPCHALLENGERMATCH-26JUL05BINPOL,Challenger,1783271460,1783273620,72.0,33.0,7,1.0,stop,-2.73,0.21000000000000002,-2.94
KXATPCHALLENGERMATCH-26JUL05ELLJOH-JOH,KXATPCHALLENGERMATCH-26JUL05ELLJOH,Challenger,1783272660,1783275600,60.0,93.0,9,1.0,target,2.97,0.21000000000000002,2.7600000000000002
KXATPCHALLENGERMATCH-26JUL05GANZIN-ZIN,KXATPCHALLENGERMATCH-26JUL05GANZIN,Challenger,1783272900,1783274100,81.0,94.0,6,2.0,target,0.78,0.1,0.68
KXATPCHALLENGERMATCH-26JUL05PDACAS-PDA,KXATPCHALLENGERMATCH-26JUL05PDACAS,Challenger,1783275000,1783277160,60.0,93.0,9,1.0,target,2.97,0.21000000000000002,2.7600000000000002
KXATPCHALLENGERMATCH-26JUL05MORMAR-MOR,KXATPCHALLENGERMATCH-26JUL05MORMAR,Challenger,1783275840,1783279200,66.0,100.0,8,1.0,settlement,2.72,0.13,2.5900000000000003
KXATPCHALLENGERMATCH-26JUL05NUNCLA-CLA,KXATPCHALLENGERMATCH-26JUL05NUNCLA,Challenger,1783277340,1783281420,66.0,97.0,8,1.0,target,2.48,0.15,2.33
KXATPCHALLENGERMATCH-26JUL05IMAMIL-MIL,KXATPCHALLENGERMATCH-26JUL05IMAMIL,Challenger,1783278480,1783282620,71.0,98.0,7,1.0,target,1.8900000000000001,0.12,1.77
KXWTAMATCH-26JUL05BENGAU-GAU,KXWTAMATCH-26JUL05BENGAU,WTA,1783280820,1783282920,67.0,39.0,8,3.000000000000007,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL05VILPER-PER,KXATPCHALLENGERMATCH-26JUL05VILPER,Challenger,1783285020,1783285620,74.0,95.0,7,1.0,target,1.47,0.13,1.3399999999999999
KXWTAMATCH-26JUL05BENGAU-GAU,KXWTAMATCH-26JUL05BENGAU,WTA,1783285860,1783288680,58.99999999999999,94.0,9,1.0,target,3.150000000000001,0.2,2.9500000000000006
KXATPCHALLENGERMATCH-26JUL05SEKMAL-MAL,KXATPCHALLENGERMATCH-26JUL05SEKMAL,Challenger,1783287240,1783289880,66.0,97.0,8,1.0,target,2.48,0.15,2.33
KXATPCHALLENGERMATCH-26JUL06WEHVAN-WEH,KXATPCHALLENGERMATCH-26JUL06WEHVAN,Challenger,1783293540,1783343040,62.0,97.0,8,1.0,target,2.8,0.16,2.6399999999999997
KXATPCHALLENGERMATCH-26JUL06SEGBRA-SEG,KXATPCHALLENGERMATCH-26JUL06SEGBRA,Challenger,1783297020,1783333380,65.0,38.0,8,3.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL06HUAPUR-PUR,KXATPCHALLENGERMATCH-26JUL06HUAPUR,Challenger,1783296840,1783338060,66.0,39.0,8,3.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL06PRIORA-PRI,KXATPCHALLENGERMATCH-26JUL06PRIORA,Challenger,1783333440,1783335660,57.00000000000001,94.0,9,1.0,target,3.3299999999999996,0.2,3.1299999999999994
KXATPCHALLENGERMATCH-26JUL06MARHAM-MAR,KXATPCHALLENGERMATCH-26JUL06MARHAM,Challenger,1783336080,1783340040,65.0,38.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL06DELWAL-WAL,KXATPCHALLENGERMATCH-26JUL06DELWAL,Challenger,1783338420,1783338780,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL06POTFEL-POT,KXATPCHALLENGERMATCH-26JUL06POTFEL,Challenger,1783339380,1783340220,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL06KOZJOH-KOZ,KXATPCHALLENGERMATCH-26JUL06KOZJOH,Challenger,1783341960,1783463040,70.0,98.0,7,3.0,target,1.9600000000000002,0.12,1.8400000000000003
KXATPCHALLENGERMATCH-26JUL06WALNEU-WAL,KXATPCHALLENGERMATCH-26JUL06WALNEU,Challenger,1783340580,1783344480,72.0,98.0,7,1.0,target,1.82,0.11,1.71
KXATPCHALLENGERMATCH-26JUL06HUAPUR-PUR,KXATPCHALLENGERMATCH-26JUL06HUAPUR,Challenger,1783343100,1783343580,69.0,40.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL06DONCIZ-DON,KXATPCHALLENGERMATCH-26JUL06DONCIZ,Challenger,1783343700,1783347060,67.0,98.0,8,1.0,target,2.48,0.15,2.33
KXATPMATCH-26JUL06DECOB-DE,KXATPMATCH-26JUL06DECOB,ATP,1783344660,1783346340,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL06IVADIN-IVA,KXATPCHALLENGERMATCH-26JUL06IVADIN,Challenger,1783346400,1783349160,63.0,97.0,8,1.0,target,2.72,0.16,2.56
KXATPCHALLENGERMATCH-26JUL06MONCOU-MON,KXATPCHALLENGERMATCH-26JUL06MONCOU,Challenger,1783347120,1783369260,69.0,40.0,7,2.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL06FOMDHA-DHA,KXATPCHALLENGERMATCH-26JUL06FOMDHA,Challenger,1783349940,1783354860,66.0,39.0,8,2.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL06SANARN-SAN,KXATPCHALLENGERMATCH-26JUL06SANARN,Challenger,1783358880,1783362180,64.0,37.0,8,2.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUL06DIMFER-FER,KXATPMATCH-26JUL06DIMFER,ATP,1783365180,1783365240,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXATPMATCH-26JUL06LEHZVE-ZVE,KXATPMATCH-26JUL06LEHZVE,ATP,1783367820,1783440720,60.0,98.0,9,1.0,target,3.42,0.18,3.2399999999999998
KXWTAMATCH-26JUL07PEGGAU-PEG,KXWTAMATCH-26JUL07PEGGAU,WTA,1783369860,1783432980,61.0,36.0,9,2.000000000000007,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL06MONCOU-MON,KXATPCHALLENGERMATCH-26JUL06MONCOU,Challenger,1783370400,1783370880,69.0,40.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL06ABOALVA-ALVA,KXATPCHALLENGERMATCH-26JUL06ABOALVA,Challenger,1783375800,1783377300,74.0,43.0,7,1.0,stop,-2.17,0.23,-2.4
KXATPCHALLENGERMATCH-26JUL06ABOALVA-ALVA,KXATPCHALLENGERMATCH-26JUL06ABOALVA,Challenger,1783378320,1783378680,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL06VARFER-FER,KXATPCHALLENGERMATCH-26JUL06VARFER,Challenger,1783378740,1783380300,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL07DEDTAB-DED,KXATPCHALLENGERMATCH-26JUL07DEDTAB,Challenger,1783414800,1783416240,72.0,42.0,7,1.0,stop,-2.1,0.22,-2.3200000000000003
KXATPCHALLENGERMATCH-26JUL07GOMDAL-GOM,KXATPCHALLENGERMATCH-26JUL07GOMDAL,Challenger,1783416600,1783417800,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL07BARKOP-KOP,KXATPCHALLENGERMATCH-26JUL07BARKOP,Challenger,1783417860,1783420980,71.0,98.0,7,3.0,target,1.8900000000000001,0.12,1.77
KXATPCHALLENGERMATCH-26JUL07FORLOG-FOR,KXATPCHALLENGERMATCH-26JUL07FORLOG,Challenger,1783421100,1783424160,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL07PRIBAR-PRI,KXATPCHALLENGERMATCH-26JUL07PRIBAR,Challenger,1783426560,1783426800,52.0,30.0,10,1.0,stop,-2.2,0.32999999999999996,-2.5300000000000002
KXATPCHALLENGERMATCH-26JUL07RINGEN-RIN,KXATPCHALLENGERMATCH-26JUL07RINGEN,Challenger,1783428600,1783432740,66.0,98.0,8,1.0,target,2.56,0.15,2.41
KXATPCHALLENGERMATCH-26JUL07MRVVIL-VIL,KXATPCHALLENGERMATCH-26JUL07MRVVIL,Challenger,1783434360,1783437000,65.0,95.0,8,1.0,target,2.4,0.16,2.2399999999999998
KXATPCHALLENGERMATCH-26JUL07MCDSMI-MCD,KXATPCHALLENGERMATCH-26JUL07MCDSMI,Challenger,1783436460,1783437420,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXWTAMATCH-26JUL07OSAMUC-OSA,KXWTAMATCH-26JUL07OSAMUC,WTA,1783437180,1783438500,65.0,38.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL07MRVVIL-VIL,KXATPCHALLENGERMATCH-26JUL07MRVVIL,Challenger,1783438020,1783438500,79.0,46.0,6,1.0,stop,-1.98,0.18,-2.16
KXATPCHALLENGERMATCH-26JUL07BASGAU-GAU,KXATPCHALLENGERMATCH-26JUL07BASGAU,Challenger,1783440960,1783443600,71.0,98.0,7,1.0,target,1.8900000000000001,0.12,1.77
KXATPCHALLENGERMATCH-26JUL07HAMWAL-WAL,KXATPCHALLENGERMATCH-26JUL07HAMWAL,Challenger,1783441560,1783444800,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPCHALLENGERMATCH-26JUL07ONCCAM-CAM,KXATPCHALLENGERMATCH-26JUL07ONCCAM,Challenger,1783444980,1783445520,63.0,37.0,8,3.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL07SKAPET-PET,KXATPCHALLENGERMATCH-26JUL07SKAPET,Challenger,1783446540,1783448220,69.0,95.0,7,2.0,target,1.82,0.14,1.6800000000000002
KXATPCHALLENGERMATCH-26JUL06ILARYB-RYB,KXATPCHALLENGERMATCH-26JUL06ILARYB,Challenger,1783447680,1783451820,71.0,42.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL07FERPAV-FER,KXATPCHALLENGERMATCH-26JUL07FERPAV,Challenger,1783451100,1783454340,72.0,42.0,7,2.0,stop,-2.1,0.22,-2.3200000000000003
KXATPCHALLENGERMATCH-26JUL07POPPDA-POP,KXATPCHALLENGERMATCH-26JUL07POPPDA,Challenger,1783454100,1783454340,63.0,37.0,8,2.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL06BARZIN-ZIN,KXATPCHALLENGERMATCH-26JUL06BARZIN,Challenger,1783454580,1783456680,71.0,98.0,7,2.0,target,1.8900000000000001,0.12,1.77
KXATPCHALLENGERMATCH-26JUL06JUNMOR-MOR,KXATPCHALLENGERMATCH-26JUL06JUNMOR,Challenger,1783457640,1783457760,53.0,31.0,10,1.0,stop,-2.2,0.32999999999999996,-2.5300000000000002
KXATPCHALLENGERMATCH-26JUL07MENAVE-AVE,KXATPCHALLENGERMATCH-26JUL07MENAVE,Challenger,1783462860,1783464780,66.0,39.0,8,3.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL08DEDSVR-SVR,KXATPCHALLENGERMATCH-26JUL08DEDSVR,Challenger,1783463760,1783503360,65.0,38.0,8,2.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL08KOPDHA-KOP,KXATPCHALLENGERMATCH-26JUL08KOPDHA,Challenger,1783468080,1783514040,69.0,40.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL08DEMGIU-GIU,KXATPCHALLENGERMATCH-26JUL08DEMGIU,Challenger,1783469520,1783501680,70.0,41.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL08KYMGUE-KYM,KXATPCHALLENGERMATCH-26JUL08KYMGUE,Challenger,1783471380,1783531260,70.0,98.0,7,2.0,target,1.9600000000000002,0.12,1.8400000000000003
KXATPCHALLENGERMATCH-26JUL08MAGSOT-SOT,KXATPCHALLENGERMATCH-26JUL08MAGSOT,Challenger,1783502160,1783523940,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL08DEMGIU-GIU,KXATPCHALLENGERMATCH-26JUL08DEMGIU,Challenger,1783503480,1783507320,69.0,98.0,7,2.0,target,2.03,0.12,1.9099999999999997
KXATPCHALLENGERMATCH-26JUL08ZHODE-ZHO,KXATPCHALLENGERMATCH-26JUL08ZHODE,Challenger,1783507860,1783508820,79.0,46.0,6,2.0,stop,-1.98,0.18,-2.16
KXATPCHALLENGERMATCH-26JUL08ZHODE-ZHO,KXATPCHALLENGERMATCH-26JUL08ZHODE,Challenger,1783509780,1783512240,62.0,97.0,8,1.0,target,2.8,0.16,2.6399999999999997
KXATPCHALLENGERMATCH-26JUL08RIBDOD-RIB,KXATPCHALLENGERMATCH-26JUL08RIBDOD,Challenger,1783512660,1783513200,75.0,44.0,7,1.0,stop,-2.17,0.23,-2.4
KXATPCHALLENGERMATCH-26JUL08MELAND-MEL,KXATPCHALLENGERMATCH-26JUL08MELAND,Challenger,1783513440,1783537560,68.0,40.0,8,2.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL08BRAGRA-GRA,KXATPCHALLENGERMATCH-26JUL08BRAGRA,Challenger,1783514760,1783517700,71.0,98.0,7,1.0,target,1.8900000000000001,0.12,1.77
KXATPCHALLENGERMATCH-26JUL08MARKAS-MAR,KXATPCHALLENGERMATCH-26JUL08MARKAS,Challenger,1783517760,1783520640,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL08NEUJUS-NEU,KXATPCHALLENGERMATCH-26JUL08NEUJUS,Challenger,1783521420,1783523220,66.0,39.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL08RINOFN-RIN,KXATPCHALLENGERMATCH-26JUL08RINOFN,Challenger,1783523280,1783523940,84.0,98.0,6,1.0,target,0.8400000000000001,0.06999999999999999,0.7700000000000001
KXATPMATCH-26JUL08FRIZVE-ZVE,KXATPMATCH-26JUL08FRIZVE,ATP,1783524000,1783527420,68.0,98.0,8,1.0,target,2.4,0.15,2.25
KXATPMATCH-26JUL08COBFER-FER,KXATPMATCH-26JUL08COBFER,ATP,1783524840,1783527120,53.0,93.0,10,3.000000000000007,target,4.0,0.22999999999999998,3.77
KXATPCHALLENGERMATCH-26JUL08MAGSOT-SOT,KXATPCHALLENGERMATCH-26JUL08MAGSOT,Challenger,1783527180,1783529640,62.0,98.0,8,1.0,target,2.88,0.16,2.7199999999999998
KXATPCHALLENGERMATCH-26JUL08CHOREH-REH,KXATPCHALLENGERMATCH-26JUL08CHOREH,Challenger,1783527600,1783530960,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL08DAMARN-DAM,KXATPCHALLENGERMATCH-26JUL08DAMARN,Challenger,1783529700,1783531320,57.99999999999999,34.0,9,1.0,stop,-2.1599999999999993,0.31,-2.4699999999999993
KXATPCHALLENGERMATCH-26JUL08MARKAS-MAR,KXATPCHALLENGERMATCH-26JUL08MARKAS,Challenger,1783531860,1783532640,73.0,43.0,7,1.0,stop,-2.1,0.23,-2.33
KXATPCHALLENGERMATCH-26JUL08VARALVA-VAR,KXATPCHALLENGERMATCH-26JUL08VARALVA,Challenger,1783532040,1783534140,60.0,93.0,9,1.0,target,2.97,0.21000000000000002,2.7600000000000002
