n,resid,se,t,p,edge_c,net_c,net_se,net_mid_c,spread,fee_c,cell,bh_pass
575,0.03771304347826082,0.011463307376327423,3.289892021576691,0.0010022583580204802,3.7713043478260824,0.3982608695652174,1.1453439441380877,2.5939130434782607,4.655652173913044,1.1773913043478261,ITF-any|any|open_price>=80.0,False
554,-0.012797833935018054,0.013200259454498752,-0.9695138174467057,0.3322888895428464,-1.2797833935018055,-5.074007220216607,1.323061274835217,-2.4855595667870034,4.913357400722021,1.2057761732851986,ITF-any|any|open_price<=20.0,False
1117,-0.010331244404655326,0.01147060821526269,-0.9006710202959128,0.3677632613211146,-1.0331244404655326,-5.403760071620412,1.1490179091090247,-2.639212175470009,5.398388540734109,1.6060877350044762,ITF-any|any|open_price<=35.0,False
1715,-0.019967930029154517,0.010208647116810727,-1.9559820023823762,0.050467274276814855,-1.9967930029154517,-6.503790087463557,1.0215557825730357,-3.7402332361516035,5.44198250728863,1.7434402332361516,ITF-any|any|open_price<=50.0,False
2381,-0.008828223435531295,0.009071607816008433,-0.9731707558997816,0.33046844266893327,-0.8828223435531295,-5.533389332213356,0.907058142313194,-2.6980260394792106,5.609407811843763,1.8152036959260816,ITF-any|any|open_price<=65.0,False
2899,-0.007806140048292524,0.008228292837732057,-0.9486949726067492,0.34277577170761564,-0.7806140048292524,-5.487064505001725,0.8225887753243729,-2.6288375301828215,5.690927906174543,1.8482235253535702,ITF-any|any|open_price<=80.0,False
557,-0.01764811490125673,0.016482546460654987,-1.0707153135217327,0.2842974550962638,-1.7648114901256728,-6.07181328545781,1.6488691221740097,-3.4344703770197484,5.138240574506284,1.6696588868940754,ITF-any|cheap|form_last3_diff>=-0.67,False
512,-0.008427734375000002,0.017470999537697936,-0.4823842137260157,0.6295330332858531,-0.8427734375000002,-5.15625,1.74856610164302,-2.5107421875,5.146484375,1.66796875,ITF-any|cheap|form_last3_diff>=-0.34,False
445,-0.008370786516853933,0.0186758546909429,-0.4482143738735264,0.6539984900434566,-0.8370786516853933,-5.134831460674158,1.872915935429604,-2.497752808988764,5.134831460674158,1.6606741573033708,ITF-any|cheap|form_last3_diff>=0.0,False
62,0.07629032258064516,0.05699705145637503,1.338495950778033,0.18073481943726044,7.629032258064516,3.403225806451613,5.734033758169761,5.951612903225806,5.0,1.6774193548387097,ITF-any|cheap|form_last3_diff>=0.34,False
59,-0.09127118644067798,0.042698567178593876,-2.137570238807336,0.03255163935830607,-9.127118644067798,-13.525423728813559,4.24892848817272,-10.805084745762711,5.406779661016949,1.6779661016949152,ITF-any|cheap|form_last3_diff<=-0.34,False
425,-0.03928235294117647,0.018136858877199454,-2.1658851296769934,0.030319965907138702,-3.928235294117647,-8.32235294117647,1.8085670428045684,-5.603529411764706,5.291764705882353,1.6752941176470588,ITF-any|cheap|form_last3_diff<=0.0,False
509,-0.028349705304518667,0.016867824779823844,-1.6806971660287031,0.09282175135631032,-2.8349705304518666,-7.168958742632613,1.6858597685769245,-4.50294695481336,5.1944990176817285,1.6679764243614932,ITF-any|cheap|form_last3_diff<=0.34,False
555,-0.01803603603603604,0.016463913837212855,-1.095488971478323,0.27330247451802325,-1.803603603603604,-6.138738738738739,1.6474249306303368,-3.4702702702702704,5.2,1.6666666666666667,ITF-any|cheap|form_last3_diff<=0.67,False
537,-0.014851024208566108,0.01683117566055996,-0.8823521605425408,0.37758639748971157,-1.4851024208566108,-5.795158286778398,1.6848841779761754,-3.14804469273743,5.1527001862197395,1.6629422718808193,ITF-any|cheap|form_last5_diff>=-0.6,False
482,-0.009719917012448134,0.01793174820176409,-0.5420507193767036,0.5877835662809048,-0.9719917012448134,-5.280082987551867,1.7968858825984615,-2.6358921161825726,5.147302904564316,1.6639004149377594,ITF-any|cheap|form_last5_diff>=-0.3,False
416,-0.002343750000000001,0.01941331189908216,-0.12072901379134651,0.9039056773956384,-0.2343750000000001,-4.497596153846154,1.9458642925971956,-1.8930288461538463,5.079326923076923,1.6586538461538463,ITF-any|cheap|form_last5_diff>=0.0,False
90,0.048999999999999995,0.0451763917001037,1.0846373106838347,0.27808232316438275,4.8999999999999995,0.7,4.557619732707528,3.3,5.088888888888889,1.6,ITF-any|cheap|form_last5_diff>=0.3,False
96,-0.06359374999999999,0.03604073772697509,-1.7644963452677205,0.07764845012889632,-6.359374999999999,-10.645833333333334,3.5653048873916067,-8.036458333333334,5.135416666666667,1.6770833333333333,ITF-any|cheap|form_last5_diff<=-0.3,False
410,-0.03953658536585365,0.01846833625212727,-2.140776777404605,0.03229204354785975,-3.9536585365853654,-8.339024390243903,1.8393526832387106,-5.6292682926829265,5.278048780487805,1.675609756097561,ITF-any|cheap|form_last5_diff<=0.0,False
485,-0.030587628865979384,0.01723745443058637,-1.774486423685871,0.07598272578254606,-3.0587628865979384,-7.4,1.7208908887949375,-4.739175257731959,5.185567010309279,1.6804123711340206,ITF-any|cheap|form_last5_diff<=0.3,False
553,-0.02059674502712477,0.016423279529310844,-1.2541188859609609,0.20979879677833724,-2.059674502712477,-6.394213381555153,1.6434237014596682,-3.725135623869801,5.200723327305606,1.6654611211573236,ITF-any|cheap|form_last5_diff<=0.6,False
532,-0.016118421052631584,0.016895057986459704,-0.9540317094827053,0.3400675916992242,-1.6118421052631584,-5.921052631578948,1.6915192669543468,-3.281015037593985,5.137218045112782,1.669172932330827,ITF-any|cheap|winrate_diff>=-0.5,False
475,-0.00685263157894737,0.018158354160653433,-0.37738175598513474,0.7058899229438298,-0.685263157894737,-4.991578947368421,1.8195913209405667,-2.3505263157894736,5.143157894736842,1.6652631578947368,ITF-any|cheap|winrate_diff>=-0.25,False
418,-0.004019138755980861,0.019354826153097405,-0.20765563711031665,0.8354978589885484,-0.40191387559808606,-4.686602870813397,1.940617791441424,-2.062200956937799,5.119617224880383,1.6602870813397128,ITF-any|cheap|winrate_diff>=0.0,False
104,0.044951923076923084,0.042000396482284534,1.0702737793411898,0.2844960932402878,4.495192307692308,0.27884615384615385,4.237498785157799,2.8509615384615383,5.028846153846154,1.6442307692307692,ITF-any|cheap|winrate_diff>=0.25,False
59,0.07228813559322034,0.058894367249967834,1.2274201926035604,0.2196647007702306,7.228813559322034,2.983050847457627,5.920399879349285,5.533898305084746,5.033898305084746,1.694915254237288,ITF-any|cheap|winrate_diff>=0.5,False
63,-0.07769841269841272,0.0431957264183546,-1.798752310492395,0.07205787013584541,-7.769841269841272,-12.11111111111111,4.293513791939244,-9.420634920634921,5.349206349206349,1.6507936507936507,ITF-any|cheap|winrate_diff<=-0.5,False
110,-0.0675,0.03353317043763781,-2.012932243479061,0.04412175794128825,-6.75,-11.090909090909092,3.323069851325463,-8.431818181818182,5.209090909090909,1.6818181818181819,ITF-any|cheap|winrate_diff<=-0.25,False
401,-0.03472568578553615,0.018805933997681813,-1.8465281112768315,0.06481556151735557,-3.472568578553615,-7.830423940149626,1.8724716433198585,-5.143391521197008,5.234413965087282,1.6708229426433916,ITF-any|cheap|winrate_diff<=0.0,False
482,-0.03141078838174274,0.0172782202314731,-1.8179411977008193,0.06907312069559746,-3.141078838174274,-7.487551867219917,1.7246243585515206,-4.821576763485477,5.195020746887967,1.6804979253112033,ITF-any|cheap|winrate_diff<=0.25,False
553,-0.02059674502712477,0.016423279529310844,-1.2541188859609609,0.20979879677833724,-2.059674502712477,-6.394213381555153,1.6434237014596682,-3.725135623869801,5.200723327305606,1.6654611211573236,ITF-any|cheap|winrate_diff<=0.5,False
504,-0.019940476190476192,0.01745032894989793,-1.1426991575762147,0.2531635196979618,-1.9940476190476193,-6.35515873015873,1.7450328321990867,-3.6865079365079363,5.2023809523809526,1.6924603174603174,ITF-any|cheap|rest_diff_days>=-3.0,False
474,-0.023164556962025316,0.017875843501179416,-1.295858120513136,0.19502436989040817,-2.3164556962025316,-6.685654008438819,1.7868233352668177,-4.0168776371308015,5.2025316455696204,1.7004219409282701,ITF-any|cheap|rest_diff_days>=-1.0,False
282,-0.00787234042553191,0.023858025664548897,-0.3299661311551682,0.7414255536066838,-0.7872340425531911,-5.198581560283688,2.3746771114762133,-2.4858156028368796,5.290780141843972,1.698581560283688,ITF-any|cheap|rest_diff_days>=0.0,False
94,0.03781914893617021,0.04515457820546816,0.8375484931800418,0.402284330903133,3.781914893617021,-0.8297872340425532,4.481504181583693,2.0585106382978724,5.691489361702128,1.7234042553191489,ITF-any|cheap|rest_diff_days>=1.0,False
67,0.005223880597014924,0.04567703082166831,0.11436559038633515,0.9089479898799371,0.5223880597014924,-3.5074626865671643,4.585011524563892,-0.9701492537313433,4.955223880597015,1.492537313432836,ITF-any|cheap|rest_diff_days<=-3.0,False
97,0.013195876288659786,0.03974813218064914,0.3319873303401166,0.7398988259036385,1.3195876288659787,-2.7731958762886597,3.991628513042496,-0.1958762886597938,5.030927835051546,1.5154639175257731,ITF-any|cheap|rest_diff_days<=-1.0,False
292,-0.027414383561643833,0.02207654313433375,-1.2417878738908448,0.21431483791424433,-2.7414383561643834,-6.972602739726027,2.221292513920734,-4.3784246575342465,5.058219178082192,1.6369863013698631,ITF-any|cheap|rest_diff_days<=0.0,False
477,-0.02778825995807128,0.01734381525968747,-1.6021999509335187,0.1091114009298706,-2.778825995807128,-7.044025157232705,1.7392296381217893,-4.437106918238993,5.071278825995807,1.6582809224318658,ITF-any|cheap|rest_diff_days<=1.0,False
538,-0.016143122676579927,0.016785478018055827,-0.9617314835606748,0.33618450314901915,-1.6143122676579926,-5.908921933085502,1.6795984401877329,-3.2815985130111525,5.120817843866171,1.6672862453531598,ITF-any|cheap|rest_diff_days<=3.0,False
1007,-0.010566037735849057,0.012207672332767486,-0.8655243561451105,0.3867510536350056,-1.0566037735849056,-5.501489572989076,1.2225808032756695,-2.6852035749751737,5.495531281032771,1.628599801390268,ITF-any|cheap|workload_diff>=-2.0,False
924,-0.015270562770562773,0.012599834766173849,-1.2119653197007705,0.22552565625662835,-1.5270562770562772,-5.958874458874459,1.2607631282563976,-3.1525974025974026,5.476190476190476,1.6255411255411256,ITF-any|cheap|workload_diff>=-1.0,False
797,-0.02002509410288582,0.013393724697768237,-1.4951101769489523,0.13488569031022557,-2.002509410288582,-6.476787954830614,1.3407353679227427,-3.6323713927227104,5.558343789209536,1.629861982434128,ITF-any|cheap|workload_diff>=0.0,False
257,-0.0036186770428015486,0.024206141088374523,-0.14949417296999437,0.881163706999363,-0.36186770428015486,-4.7587548638132295,2.42108247765203,-1.9649805447470816,5.455252918287938,1.6031128404669261,ITF-any|cheap|workload_diff>=1.0,False
62,-0.01161290322580644,0.047476061238409674,-0.2446054479433358,0.8067619453400054,-1.1612903225806441,-5.241935483870968,4.805782998579936,-2.7580645161290325,4.774193548387097,1.596774193548387,ITF-any|cheap|workload_diff>=2.0,False
145,0.03475862068965516,0.0343496408039216,1.0119063802753616,0.31158281835867574,3.475862068965516,-0.8620689655172413,3.455153581674116,1.896551724137931,5.379310344827586,1.5793103448275863,ITF-any|cheap|workload_diff<=-2.0,False
272,0.025330882352941172,0.0250134732037806,1.0126895272229766,0.31120848174643845,2.5330882352941173,-1.724264705882353,2.5066936650087697,0.9448529411764706,5.1838235294117645,1.588235294117647,ITF-any|cheap|workload_diff<=-1.0,False
812,-0.010024630541871922,0.013599169293849704,-0.7371502130211449,0.4610310062226466,-1.0024630541871922,-5.428571428571429,1.3624509250025942,-2.626847290640394,5.4655172413793105,1.624384236453202,ITF-any|cheap|workload_diff<=0.0,False
1007,-0.008291956305858989,0.012241955184835665,-0.6773392142564276,0.49819075578453287,-0.8291956305858988,-5.269116186693148,1.2252449109730263,-2.449851042701092,5.505461767626613,1.6206554121151937,ITF-any|cheap|workload_diff<=1.0,False
1057,-0.011684011352885526,0.011853629603878446,-0.985690606450414,0.3242849604381177,-1.1684011352885526,-5.591296121097446,1.1866601247146638,-2.7871333964049194,5.470198675496689,1.618732261116367,ITF-any|cheap|workload_diff<=2.0,False
990,-0.009863636363636361,0.012344917152111941,-0.7990038525247544,0.42428817812116426,-0.9863636363636361,-5.4505050505050505,1.236366273142541,-2.6166666666666667,5.53030303030303,1.6303030303030304,ITF-any|cheap|experience_diff>=-3.0,False
853,-0.01691090269636577,0.013072158759270966,-1.2936579954227,0.1957835803819905,-1.6910902696365768,-6.150058616647128,1.3081452245430036,-3.3089097303634234,5.539273153575616,1.6178194607268463,ITF-any|cheap|experience_diff>=-1.0,False
725,-0.015206896551724141,0.01419021159451804,-1.0716469201628303,0.28387865034376314,-1.520689655172414,-5.983448275862069,1.4208338787455965,-3.1441379310344826,5.551724137931035,1.623448275862069,ITF-any|cheap|experience_diff>=0.0,False
248,-0.009737903225806453,0.024901122855821155,-0.39106281600992204,0.695750804927596,-0.9737903225806452,-5.358870967741935,2.4862724206906384,-2.6028225806451615,5.375,1.6290322580645162,ITF-any|cheap|experience_diff>=1.0,False
133,0.023458646616541356,0.03458078945360045,0.6783722114851519,0.49753572369508525,2.3458646616541357,-1.7518796992481203,3.473517393384038,0.7744360902255639,4.917293233082707,1.5714285714285714,ITF-any|cheap|experience_diff<=-3.0,False
344,0.0056831395348837235,0.0215013032538673,0.26431604948697857,0.7915363942110725,0.5683139534883723,-3.758720930232558,2.1537946105574095,-1.0421511627906976,5.276162790697675,1.6104651162790697,ITF-any|cheap|experience_diff<=-1.0,False
821,-0.008105968331303288,0.013481699852807049,-0.6012571426306846,0.5476687299119138,-0.8105968331303288,-5.239951278928136,1.351401202742974,-2.4269183922046285,5.489646772228989,1.6163215590742996,ITF-any|cheap|experience_diff<=0.0,False
993,-0.012089627391742198,0.012208266429858993,-0.9902820733149609,0.3220362662794034,-1.2089627391742197,-5.643504531722054,1.222977992586105,-2.824269889224572,5.501510574018127,1.6153071500503524,ITF-any|cheap|experience_diff<=1.0,False
1050,-0.012028571428571428,0.011887177465660292,-1.011894662405739,0.3115884216396232,-1.2028571428571428,-5.62952380952381,1.1903118245059472,-2.822857142857143,5.48,1.62,ITF-any|cheap|experience_diff<=3.0,False
241,-0.0021991701244813296,0.02580377478625586,-0.0852266826345383,0.932081178075912,-0.21991701244813297,-4.580912863070539,2.571113982831257,-1.904564315352697,5.236514522821577,1.6846473029045643,ITF-any|cheap|own_rest_days>=1.0,False
145,0.02851724137931035,0.03522302111979309,0.8096194043754378,0.41815895214831533,2.851724137931035,-1.4758620689655173,3.510480787587526,1.1758620689655173,5.206896551724138,1.6758620689655173,ITF-any|cheap|own_rest_days>=2.0,False
133,0.01447368421052632,0.0361800335210002,0.4000461802260429,0.6891225034968649,1.4473684210526319,-2.8721804511278197,3.599581213044082,-0.21428571428571427,5.2105263157894735,1.6616541353383458,ITF-any|cheap|own_rest_days>=3.0,False
108,-0.011111111111111118,0.03950576968288291,-0.2812528701579848,0.7785164559677304,-1.1111111111111118,-5.4907407407407405,3.916542283223471,-2.787037037037037,5.314814814814815,1.6759259259259258,ITF-any|cheap|own_rest_days>=5.0,False
447,-0.017181208053691277,0.01821430230862936,-0.9432811514032774,0.3455371142174295,-1.7181208053691277,-6.038031319910514,1.8283998699263992,-3.348993288590604,5.239373601789709,1.6308724832214765,ITF-any|cheap|own_rest_days<=1.0,False
543,-0.022734806629834257,0.01632996426649942,-1.392214107686337,0.16385757195758988,-2.2734806629834257,-6.609576427255985,1.637171371388218,-3.916206261510129,5.246777163904236,1.6427255985267035,ITF-any|cheap|own_rest_days<=2.0,False
555,-0.018261261261261263,0.016290034668746126,-1.121008127520877,0.262284402857754,-1.8261261261261263,-6.163963963963964,1.633602571803233,-3.472972972972973,5.245045045045045,1.646846846846847,ITF-any|cheap|own_rest_days<=3.0,False
580,-0.012086206896551726,0.01606333921706872,-0.752409367269606,0.45180491510957843,-1.2086206896551726,-5.5344827586206895,1.611319384495037,-2.853448275862069,5.224137931034483,1.6448275862068966,ITF-any|cheap|own_rest_days<=5.0,False
652,-0.016403374233128834,0.015091571542842476,-1.0869228686066503,0.27707089875174873,-1.6403374233128833,-5.969325153374233,1.5119976575871494,-3.293711656441718,5.219325153374233,1.6533742331288344,ITF-any|cheap|own_rest_days<=7.0,False
652,-0.016403374233128834,0.015091571542842476,-1.0869228686066503,0.27707089875174873,-1.6403374233128833,-5.969325153374233,1.5119976575871494,-3.293711656441718,5.219325153374233,1.6533742331288344,ITF-any|cheap|own_matches_7d>=1.0,False
308,-0.0025324675324675246,0.022855347313805736,-0.11080415876847304,0.9117716474421738,-0.25324675324675244,-4.538961038961039,2.2854035119885947,-1.9415584415584415,5.038961038961039,1.6883116883116882,ITF-any|cheap|own_matches_7d>=2.0,False
108,-0.02532407407407408,0.03844943101030517,-0.6586332595477615,0.5101312998511633,-2.532407407407408,-6.935185185185185,3.8691445033728002,-4.328703703703703,5.101851851851852,1.7962962962962963,ITF-any|cheap|own_matches_7d>=3.0,False
761,-0.010893561103810774,0.013849655518530606,-0.7865582713761633,0.43154049491612145,-1.0893561103810774,-5.562417871222077,1.3878837076743626,-2.680683311432326,5.634691195795007,1.5913272010512483,ITF-any|cheap|own_matches_7d<=1.0,False
961,-0.006592091571279918,0.012459925968390198,-0.5290634621749366,0.5967614267425474,-0.6592091571279918,-5.080124869927159,1.247100709091742,-2.2585848074921957,5.503642039542144,1.599375650364204,ITF-any|cheap|own_matches_7d<=2.0,False
1037,-0.009161041465766635,0.012001146475746717,-0.7633471922270352,0.44525636450194606,-0.9161041465766635,-5.33847637415622,1.2013776296407366,-2.5294117647058822,5.479267116682738,1.613307618129219,ITF-any|cheap|own_matches_7d<=3.0,False
1061,-0.01137134778510839,0.011832357942339283,-0.9610381836420552,0.33653296924338383,-1.137134778510839,-5.564561734213006,1.184637955881926,-2.7563619227144205,5.478793590951932,1.6192271442035815,ITF-any|cheap|own_matches_7d<=4.0,False
1035,-0.009574879227053142,0.012035760176477719,-0.7955358935919943,0.42630184032579344,-0.9574879227053141,-5.357487922705314,1.2049515703201186,-2.583574879227053,5.414492753623189,1.626086956521739,ITF-any|cheap|round_ordinal>=2.0,False
1028,-0.009333657587548642,0.012087156531956444,-0.772196302982591,0.4399981708580669,-0.9333657587548642,-5.33852140077821,1.210362317767201,-2.558852140077821,5.425097276264592,1.6254863813229572,ITF-any|cheap|round_ordinal>=4.0,False
546,-0.03635531135531135,0.015988698989532712,-2.2738129837275696,0.022977233270627062,-3.635531135531135,-8.203296703296703,1.5966540463683527,-5.3003663003663,5.655677655677656,1.664835164835165,ITF-any|cheap|round_ordinal>=5.0,False
146,0.007191780821917804,0.035186928203490425,0.20438785620406624,0.8380504192354121,0.7191780821917804,-3.5753424657534247,3.5125100082420815,-1.1027397260273972,4.863013698630137,1.821917808219178,ITF-any|cheap|round_ordinal>=6.0,False
489,0.020327198364008175,0.01809418995744182,1.1234102444938663,0.261263300892965,2.0327198364008177,-2.179959100204499,1.8147167558647135,0.4498977505112474,5.14519427402863,1.5828220858895705,ITF-any|cheap|round_ordinal<=4.0,False
889,-0.012328458942632172,0.012771659665107331,-0.9652981104964767,0.3343955179331579,-1.2328458942632172,-5.650168728908886,1.2793480667472275,-2.826771653543307,5.505061867266591,1.59392575928009,ITF-any|cheap|round_ordinal<=5.0,False
983,-0.009069175991861647,0.012291337938935826,-0.7378510001854891,0.4606049977267934,-0.9069175991861647,-5.3245167853509665,1.2303831676096253,-2.519328585961343,5.4699898270600205,1.6124109867751781,ITF-any|cheap|round_ordinal<=6.0,False
572,-0.006993006993006989,0.01840666882285168,-0.37991703226198353,0.7040070037181259,-0.6993006993006988,-5.6328671328671325,1.8426465945933685,-2.699300699300699,5.8671328671328675,2.0,ITF-any|cheap|open_price>=20.0,False
521,-0.013186180422264876,0.013908124442745995,-0.9480919211319209,0.343082660713677,-1.3186180422264877,-5.1938579654510555,1.3938595543322128,-2.5374280230326294,5.032629558541267,1.2188099808061421,ITF-any|cheap|open_price<=20.0,False
1069,-0.008484565014031806,0.011850959013194487,-0.71593910708706,0.47402894948536467,-0.8484565014031806,-5.267539756782039,1.186831320722156,-2.467726847521048,5.463049579045837,1.6192703461178672,ITF-any|cheap|open_price<=35.0,False
1069,-0.008484565014031806,0.011850959013194487,-0.71593910708706,0.47402894948536467,-0.8484565014031806,-5.267539756782039,1.186831320722156,-2.467726847521048,5.463049579045837,1.6192703461178672,ITF-any|cheap|open_price<=50.0,False
1069,-0.008484565014031806,0.011850959013194487,-0.71593910708706,0.47402894948536467,-0.8484565014031806,-5.267539756782039,1.186831320722156,-2.467726847521048,5.463049579045837,1.6192703461178672,ITF-any|cheap|open_price<=65.0,False
1069,-0.008484565014031806,0.011850959013194487,-0.71593910708706,0.47402894948536467,-0.8484565014031806,-5.267539756782039,1.186831320722156,-2.467726847521048,5.463049579045837,1.6192703461178672,ITF-any|cheap|open_price<=80.0,False
718,-0.012715877437325915,0.01817287925025313,-0.6997172689159202,0.48410388970354457,-1.2715877437325915,-6.066852367688022,1.8155949517176886,-3.2715877437325904,5.5905292479108635,2.0,ITF-any|mid|form_last3_diff>=-0.67,False
673,-0.01084695393759288,0.01875571372388597,-0.5783279749988376,0.5630427107730409,-1.084695393759288,-5.891530460624072,1.8732459434545001,-3.084695393759287,5.613670133729569,2.0,ITF-any|mid|form_last3_diff>=-0.34,False
588,-0.002576530612244905,0.020101156412319274,-0.12817822812750426,0.8980079293683214,-0.2576530612244905,-5.059523809523809,2.0087500221109162,-2.25765306122449,5.60374149659864,2.0,ITF-any|mid|form_last3_diff>=0.0,False
69,-0.025072463768115942,0.05854393472231705,-0.4282674864106507,0.668456387628543,-2.5072463768115942,-7.2898550724637685,5.86423194493865,-4.507246376811594,5.565217391304347,2.0,ITF-any|mid|form_last3_diff>=0.34,False
52,-0.03798076923076924,0.06858201534181067,-0.5538007164338091,0.5797152379414161,-3.7980769230769242,-8.423076923076923,6.861391434958004,-5.798076923076923,5.25,2.0,ITF-any|mid|form_last3_diff<=-0.34,False
547,-0.014049360146252292,0.020878225520853035,-0.6729192637669271,0.5009986560126896,-1.4049360146252292,-6.195612431444241,2.0851534818787782,-3.4049360146252283,5.581352833638026,2.0,ITF-any|mid|form_last3_diff<=0.0,False
656,-0.01150152439024391,0.019024180465191498,-0.6045739742265493,0.5454621036761362,-1.150152439024391,-5.945121951219512,1.899717776611122,-3.1501524390243905,5.589939024390244,2.0,ITF-any|mid|form_last3_diff<=0.34,False
712,-0.013237359550561807,0.018245605870442792,-0.7255094538683333,0.4681395472158356,-1.3237359550561807,-6.112359550561798,1.822140255472456,-3.3237359550561796,5.577247191011236,2.0,ITF-any|mid|form_last3_diff<=0.67,False
702,-0.006538461538461547,0.01835640928197347,-0.35619501820993427,0.7216945225069207,-0.6538461538461546,-5.452991452991453,1.8340638836966308,-2.6538461538461537,5.598290598290598,2.0,ITF-any|mid|form_last5_diff>=-0.6,False
637,-0.014670329670329675,0.01928292912475539,-0.760793631269221,0.44678033898892444,-1.4670329670329674,-6.248037676609105,1.9266197892694314,-3.467032967032967,5.562009419152276,2.0,ITF-any|mid|form_last5_diff>=-0.3,False
563,-0.0037388987566607593,0.020556270806203297,-0.18188604304300496,0.8556721578349578,-0.3738898756660759,-5.152753108348135,2.0547942229946936,-2.3738898756660745,5.557726465364121,2.0,ITF-any|mid|form_last5_diff>=0.0,False
111,-0.037702702702702706,0.04578676960676377,-0.8234409858242793,0.41025726374611393,-3.7702702702702706,-8.495495495495495,4.5688808493123085,-5.77027027027027,5.45045045045045,2.0,ITF-any|mid|form_last5_diff>=0.3,False
91,-0.005934065934065952,0.051716088385051914,-0.11474313157414168,0.9086487256305829,-0.5934065934065952,-5.472527472527473,5.157124371676796,-2.5934065934065935,5.758241758241758,2.0,ITF-any|mid|form_last5_diff<=-0.3,False
508,-0.01500000000000002,0.021756342054808604,-0.689454135360255,0.4905375262325984,-1.500000000000002,-6.360236220472441,2.1735037492696367,-3.5,5.7204724409448815,2.0,ITF-any|mid|form_last5_diff<=0.0,False
617,-0.005996758508914108,0.019639811875664038,-0.30533686100857077,0.7601096044777613,-0.5996758508914108,-5.40194489465154,1.962301999645076,-2.59967585089141,5.604538087520259,2.0,ITF-any|mid|form_last5_diff<=0.3,False
697,-0.015695839311334298,0.018456233360030452,-0.8504356769418525,0.39508290788807177,-1.5695839311334299,-6.354375896700144,1.8428849480851073,-3.569583931133429,5.569583931133429,2.0,ITF-any|mid|form_last5_diff<=0.6,False
698,-0.005436962750716342,0.01841284336210472,-0.2952809972796541,0.7677792316644421,-0.5436962750716342,-5.346704871060172,1.8395505247429398,-2.543696275071633,5.606017191977077,2.0,ITF-any|mid|winrate_diff>=-0.5,False
633,-0.013246445497630342,0.019336410947636818,-0.6850519226914364,0.4933111568442168,-1.3246445497630341,-6.109004739336493,1.9320121952837883,-3.324644549763033,5.568720379146919,2.0,ITF-any|mid|winrate_diff>=-0.25,False
557,-0.002576301615798927,0.02059712980851527,-0.12508061267516174,0.9004597315916325,-0.2576301615798927,-5.044883303411131,2.058544004536708,-2.2576301615798924,5.574506283662478,2.0,ITF-any|mid|winrate_diff>=0.0,False
141,-0.01205673758865249,0.04099651772229654,-0.2940917487266305,0.7686877958023437,-1.2056737588652489,-5.815602836879433,4.093902882858056,-3.2056737588652484,5.219858156028369,2.0,ITF-any|mid|winrate_diff>=0.25,False
71,-0.011619718309859157,0.05768843453721901,-0.20142197310558724,0.8403686352318185,-1.1619718309859157,-5.971830985915493,5.775650401274372,-3.1619718309859155,5.619718309859155,2.0,ITF-any|mid|winrate_diff>=0.5,False
54,-0.037592592592592594,0.06676273747882369,-0.5630774592566175,0.5733821397085159,-3.7592592592592595,-8.462962962962964,6.667123305271097,-5.7592592592592595,5.407407407407407,2.0,ITF-any|mid|winrate_diff<=-0.5,False
102,-0.04485294117647058,0.04861264210515571,-0.9226600166978708,0.3561844085079964,-4.485294117647058,-9.294117647058824,4.834166810401262,-6.485294117647059,5.617647058823529,2.0,ITF-any|mid|winrate_diff<=-0.25,False
493,-0.01301217038539555,0.022058862463389183,-0.5898840163218609,0.5552684106870127,-1.301217038539555,-6.125760649087221,2.203715930634607,-3.3012170385395536,5.649087221095335,2.0,ITF-any|mid|winrate_diff<=0.0,False
611,-0.008821603927986919,0.019746128363489296,-0.4467510676319777,0.655054805224675,-0.8821603927986919,-5.693944353518821,1.9726863463805882,-2.8821603927986907,5.623567921440262,2.0,ITF-any|mid|winrate_diff<=0.25,False
696,-0.014913793103448285,0.01846616990967153,-0.8076278500847806,0.4193048493235636,-1.4913793103448285,-6.275862068965517,1.8438590186205033,-3.4913793103448274,5.568965517241379,2.0,ITF-any|mid|winrate_diff<=0.5,False
675,-0.020385185185185197,0.018754512215351436,-1.0869483008200544,0.2770596583927938,-2.0385185185185195,-6.844444444444444,1.8733434513472156,-4.038518518518519,5.611851851851852,2.0,ITF-any|mid|rest_diff_days>=-3.0,False
636,-0.028372641509433975,0.019311054588165098,-1.4692435040198337,0.14176675436638742,-2.8372641509433976,-7.635220125786163,1.9295170714528125,-4.837264150943396,5.595911949685535,2.0,ITF-any|mid|rest_diff_days>=-1.0,False
379,-0.013469656992084448,0.024960378537187376,-0.539641535164084,0.5894442666106283,-1.3469656992084447,-6.16622691292876,2.495530099157887,-3.346965699208443,5.638522427440633,2.0,ITF-any|mid|rest_diff_days>=0.0,False
105,0.011333333333333315,0.0470530478953204,0.2408628949722183,0.8096613810934479,1.1333333333333315,-3.6,4.703548656426333,-0.8666666666666667,5.466666666666667,2.0,ITF-any|mid|rest_diff_days>=1.0,False
53,0.09367924528301885,0.06495814089021924,1.4421478816848983,0.14926065978933356,9.367924528301884,4.69811320754717,6.49335849741495,7.367924528301887,5.339622641509434,2.0,ITF-any|mid|rest_diff_days>=3.0,False
50,0.08969999999999999,0.06706034595795043,1.337601211545278,0.18102646930121047,8.969999999999999,4.34,6.692036693118232,6.97,5.26,2.0,ITF-any|mid|rest_diff_days<=-3.0,False
