wallet,n,avg_price,win_rate,edge,edge_se,staked,shrink_weight,edge_shrunk,t_stat,p_value,q_value,significant_fdr
0x8d83c8878553ee9bbc8c0d872e9c4bb8627a0905,25.0,0.578000001288,0.6,0.02199999871199998,0.07417097377549163,845.709521,0.6975921438052447,0.015431649690848703,0.2966119708579241,0.7667627705413833,0.8786146023081736,False
0xa5303c3d6321892667739ea611f2f6cb8a5188f6,39.0,0.7732016938871794,0.7948717948717948,0.021670100984615415,0.07230464833219391,440.163088,0.7082349260301417,0.015429167601430767,0.2997055028198889,0.7644018008146716,0.8773732381294096,False
0xf5128b4ca20a7ff72ac75f4e70e4ec8537335198,240.0,0.5587102938849999,0.575,0.016289706115000024,0.027703950981593985,2140.826978,0.9429698202495096,0.015376660122175161,0.5879921649378681,0.556537551860683,0.738826664220248,False
0x31234101ffb9421eeab5b704fe974f0b6721b44d,33.0,0.5552566957666668,0.5757575757575758,0.020500879990908993,0.06573535745969089,3936.1808270000006,0.7459883525005963,0.015364498302123143,0.31186990963698935,0.7551393913950388,0.874057137789104,False
0x4b43b17a59a83f1ad9a727ea8d6eceda146ecd2a,30.0,0.41173333345,0.43333333333333335,0.021599999883333332,0.0724467874555771,674.9886329999999,0.7074226262686227,0.015362201185944146,0.29814986477596417,0.7655887845991092,0.8779775227503963,False
0x383165c9827115895d152d30427a6b8cec137f10,177.0,0.542778511139548,0.559322033898305,0.016543522758757034,0.031611867640234124,1479.214835,0.9270030055863379,0.015356322222636831,0.5233326593364956,0.600742777271382,0.7714361893878486,False
0x9558b8e08262066a0bf48e4a9c06255eadc79579,102.0,0.5531372682303923,0.5686274509803921,0.015490182749999803,0.012013085212092786,2295.554573,0.9887559760108464,0.015319157202414332,1.2894425101061342,0.19724429070425042,0.37023543827076705,False
0x3ff97675c42418e965e828a9a38f18213bb1bb89,59.0,0.814389831018644,0.8305084745762712,0.016118643557627155,0.027227616929852753,14889.100577999998,0.9448067728168523,0.015244448438567518,0.5919961192033094,0.5538531871122057,0.7377815295587286,False
0x71874d312f1bb96811c733f813f77423ba07535a,157.0,0.44845860205668786,0.46496815286624205,0.016509550809554185,0.0330090329018412,881.9201009999999,0.920929327672029,0.015226256039542045,0.5001525145752848,0.6169676913593602,0.7806559745717514,False
0x081354834be367eadb3b07940dc76eaa2bdc41e1,28.0,0.5857143024035715,0.6071428571428571,0.02142855473928562,0.0732570190829389,1479.10496,0.7027976145067525,0.015143103920928385,0.292511966874123,0.7698952115523896,0.879782537294297,False
